DATE,DEXSDUS
2012-07-10,6.9778
2012-07-11,6.9965
2012-07-12,7.0341
2012-07-13,7.0320
2012-07-16,7.0411
2012-07-17,6.9956
2012-07-18,6.9406
2012-07-19,6.9326
2012-07-20,6.9280
2012-07-23,6.9670
2012-07-24,6.9793
2012-07-25,6.9800
2012-07-26,6.8726
2012-07-27,6.8516
2012-07-30,6.7956
2012-07-31,6.7870
2012-08-01,6.7602
2012-08-02,6.8218
2012-08-03,6.7119
2012-08-06,6.7051
2012-08-07,6.7024
2012-08-08,6.6843
2012-08-09,6.7026
2012-08-10,6.6560
2012-08-13,6.6952
2012-08-14,6.6906
2012-08-15,6.6895
2012-08-16,6.6941
2012-08-17,6.6915
2012-08-20,6.6680
2012-08-21,6.6537
2012-08-22,6.6662
2012-08-23,6.6023
2012-08-24,6.5906
2012-08-27,6.5873
2012-08-28,6.6032
2012-08-29,6.6580
2012-08-30,6.6916
2012-08-31,6.6176
2012-09-03,.
2012-09-04,6.7102
2012-09-05,6.7253
2012-09-06,6.7450
2012-09-07,6.6144
2012-09-10,6.6103
2012-09-11,6.6060
2012-09-12,6.5769
2012-09-13,6.6182
2012-09-14,6.5459
2012-09-17,6.5825
2012-09-18,6.5643
2012-09-19,6.5018
2012-09-20,6.5357
2012-09-21,6.5620
2012-09-24,6.5741
2012-09-25,6.5410
2012-09-26,6.6032
2012-09-27,6.5421
2012-09-28,6.5649
2012-10-01,6.5751
2012-10-02,6.5902
2012-10-03,6.6830
2012-10-04,6.6165
2012-10-05,6.5826
2012-10-08,.
2012-10-09,6.6951
2012-10-10,6.6934
2012-10-11,6.6952
2012-10-12,6.6991
2012-10-15,6.6614
2012-10-16,6.6150
2012-10-17,6.5892
2012-10-18,6.5484
2012-10-19,6.5684
2012-10-22,6.5890
2012-10-23,6.6490
2012-10-24,6.6993
2012-10-25,6.7023
2012-10-26,6.7014
2012-10-29,6.6713
2012-10-30,6.6208
2012-10-31,6.6348
2012-11-01,6.6580
2012-11-02,6.6892
2012-11-05,6.6884
2012-11-06,6.6875
2012-11-07,6.6901
2012-11-08,6.6959
2012-11-09,6.7349
2012-11-12,.
2012-11-13,6.7780
2012-11-14,6.7802
2012-11-15,6.7557
2012-11-16,6.8019
2012-11-19,6.7388
2012-11-20,6.7696
2012-11-21,6.7357
2012-11-22,.
2012-11-23,6.6287
2012-11-26,6.6092
2012-11-27,6.6787
2012-11-28,6.6604
2012-11-29,6.6780
2012-11-30,6.6594
2012-12-03,6.6249
2012-12-04,6.6008
2012-12-05,6.5898
2012-12-06,6.6381
2012-12-07,6.6652
2012-12-10,6.6920
2012-12-11,6.6408
2012-12-12,6.6610
2012-12-13,6.6670
2012-12-14,6.6716
2012-12-17,6.6412
2012-12-18,6.5954
2012-12-19,6.5457
2012-12-20,6.5131
2012-12-21,6.5337
2012-12-24,6.5557
2012-12-25,.
2012-12-26,6.5092
2012-12-27,6.5091
2012-12-28,6.5099
2012-12-31,6.5074
2013-01-01,.
2013-01-02,6.4851
2013-01-03,6.5060
2013-01-04,6.5518
2013-01-07,6.5081
2013-01-08,6.5490
2013-01-09,6.5568
2013-01-10,6.5066
2013-01-11,6.4660
2013-01-14,6.4453
2013-01-15,6.4911
2013-01-16,6.5010
2013-01-17,6.4916
2013-01-18,6.5329
2013-01-21,.
2013-01-22,6.5131
2013-01-23,6.5316
2013-01-24,6.4895
2013-01-25,6.4602
2013-01-28,6.4167
2013-01-29,6.3789
2013-01-30,6.3476
2013-01-31,6.3533
2013-02-01,6.2904
2013-02-04,6.3201
2013-02-05,6.3336
2013-02-06,6.3561
2013-02-07,6.4304
2013-02-08,6.4443
2013-02-11,6.3891
2013-02-12,6.3554
2013-02-13,6.2880
2013-02-14,6.3290
2013-02-15,6.3183
2013-02-18,.
2013-02-19,6.3096
2013-02-20,6.3136
2013-02-21,6.4082
2013-02-22,6.4384
2013-02-25,6.4319
2013-02-26,6.4764
2013-02-27,6.4514
2013-02-28,6.4518
2013-03-01,6.4531
2013-03-04,6.4349
2013-03-05,6.3917
2013-03-06,6.4095
2013-03-07,6.3412
2013-03-08,6.4007
2013-03-11,6.4013
2013-03-12,6.3674
2013-03-13,6.4230
2013-03-14,6.4522
2013-03-15,6.3968
2013-03-18,6.4349
2013-03-19,6.4604
2013-03-20,6.4635
2013-03-21,6.4769
2013-03-22,6.4840
2013-03-25,6.5229
2013-03-26,6.4969
2013-03-27,6.5152
2013-03-28,6.5015
2013-03-29,6.5280
2013-04-01,6.5094
2013-04-02,6.4765
2013-04-03,6.4989
2013-04-04,6.5565
2013-04-05,6.4423
2013-04-08,6.4190
2013-04-09,6.3896
2013-04-10,6.3894
2013-04-11,6.3406
2013-04-12,6.3627
2013-04-15,6.3783
2013-04-16,6.3789
2013-04-17,6.4979
2013-04-18,6.5285
2013-04-19,6.5288
2013-04-22,6.5296
2013-04-23,6.6267
2013-04-24,6.6347
2013-04-25,6.6155
2013-04-26,6.5722
2013-04-29,6.5487
2013-04-30,6.4817
2013-05-01,6.4734
2013-05-02,6.5300
2013-05-03,6.4944
2013-05-06,6.5375
2013-05-07,6.5218
2013-05-08,6.4925
2013-05-09,6.5058
2013-05-10,6.6185
2013-05-13,6.6067
2013-05-14,6.6440
2013-05-15,6.6792
2013-05-16,6.6465
2013-05-17,6.7003
2013-05-20,6.6588
2013-05-21,6.6240
2013-05-22,6.6328
2013-05-23,6.6400
2013-05-24,6.6503
2013-05-27,.
2013-05-28,6.6913
2013-05-29,6.6492
2013-05-30,6.5622
2013-05-31,6.6221
2013-06-03,6.5304
2013-06-04,6.5691
2013-06-05,6.5957
2013-06-06,6.5386
2013-06-07,6.5607
2013-06-10,6.5897
2013-06-11,6.5834
2013-06-12,6.4865
2013-06-13,6.5075
2013-06-14,6.4390
2013-06-17,6.4713
2013-06-18,6.4444
2013-06-19,6.3855
2013-06-20,6.5830
2013-06-21,6.7003
2013-06-24,6.7776
2013-06-25,6.7350
2013-06-26,6.7185
2013-06-27,6.7470
2013-06-28,6.7318
2013-07-01,6.6636
2013-07-02,6.6876
2013-07-03,6.6928
2013-07-04,.
2013-07-05,6.8171
2013-07-08,6.7798
2013-07-09,6.7985
2013-07-10,6.7726
2013-07-11,6.6912
2013-07-12,6.6760
2013-07-15,6.6853
2013-07-16,6.5934
2013-07-17,6.5836
2013-07-18,6.5995
2013-07-19,6.5397
2013-07-22,6.4872
2013-07-23,6.4521
2013-07-24,6.4964
2013-07-25,6.5185
2013-07-26,6.4730
2013-07-29,6.4742
2013-07-30,6.5426
2013-07-31,6.5284
2013-08-01,6.6039
2013-08-02,6.6078
2013-08-05,6.5902
2013-08-06,6.5633
2013-08-07,6.5238
2013-08-08,6.4771
2013-08-09,6.5064
2013-08-12,6.5251
2013-08-13,6.5481
2013-08-14,6.5060
2013-08-15,6.5367
2013-08-16,6.5154
2013-08-19,6.4974
2013-08-20,6.4791
2013-08-21,6.5538
2013-08-22,6.5164
2013-08-23,6.4871
2013-08-26,6.5166
2013-08-27,6.4992
2013-08-28,6.5212
2013-08-29,6.5945
2013-08-30,6.6338
2013-09-02,.
2013-09-03,6.6205
2013-09-04,6.5962
2013-09-05,6.6700
2013-09-06,6.6371
2013-09-09,6.5656
2013-09-10,6.5457
2013-09-11,6.5265
2013-09-12,6.5141
2013-09-13,6.5641
2013-09-16,6.4926
2013-09-17,6.4606
2013-09-18,6.4595
2013-09-19,6.3416
2013-09-20,6.3615
2013-09-23,6.3815
2013-09-24,6.3947
2013-09-25,6.4080
2013-09-26,6.4256
2013-09-27,6.4170
2013-09-30,6.4095
2013-10-01,6.3584
2013-10-02,6.3751
2013-10-03,6.3345
2013-10-04,6.4141
2013-10-07,6.4210
2013-10-08,6.4218
2013-10-09,6.4741
2013-10-10,6.4923
2013-10-11,6.4713
2013-10-14,.
2013-10-15,6.5130
2013-10-16,6.5075
2013-10-17,6.4091
2013-10-18,6.4116
2013-10-21,6.4033
2013-10-22,6.3719
2013-10-23,6.3734
2013-10-24,6.3560
2013-10-25,6.3237
2013-10-28,6.3346
2013-10-29,6.3720
2013-10-30,6.3684
2013-10-31,6.4692
2013-11-01,6.5354
2013-11-04,6.5005
2013-11-05,6.5267
2013-11-06,6.4922
2013-11-07,6.5298
2013-11-08,6.5947
2013-11-11,.
2013-11-12,6.6472
2013-11-13,6.6600
2013-11-14,6.6453
2013-11-15,6.6473
2013-11-18,6.5974
2013-11-19,6.6193
2013-11-20,6.6267
2013-11-21,6.6522
2013-11-22,6.5897
2013-11-25,6.5701
2013-11-26,6.5775
2013-11-27,6.5794
2013-11-28,.
2013-11-29,6.5475
2013-12-02,6.5484
2013-12-03,6.5047
2013-12-04,6.5142
2013-12-05,6.4911
2013-12-06,6.5081
2013-12-09,6.5346
2013-12-10,6.5314
2013-12-11,6.5380
2013-12-12,6.5964
2013-12-13,6.5772
2013-12-16,6.5723
2013-12-17,6.5664
2013-12-18,6.5379
2013-12-19,6.5783
2013-12-20,6.5755
2013-12-23,6.5563
2013-12-24,6.5646
2013-12-25,.
2013-12-26,6.5441
2013-12-27,6.5114
2013-12-30,6.4127
2013-12-31,6.4254
2014-01-01,.
2014-01-02,6.4909
2014-01-03,6.5177
2014-01-06,6.5134
2014-01-07,6.5172
2014-01-08,6.5631
2014-01-09,6.5597
2014-01-10,6.4956
2014-01-13,6.5054
2014-01-14,6.4358
2014-01-15,6.4660
2014-01-16,6.4699
2014-01-17,6.4565
2014-01-20,.
2014-01-21,6.4867
2014-01-22,6.4773
2014-01-23,6.4295
2014-01-24,6.4453
2014-01-27,6.4297
2014-01-28,6.4285
2014-01-29,6.4566
2014-01-30,6.5250
2014-01-31,6.5412
2014-02-03,6.5421
2014-02-04,6.5260
2014-02-05,6.5321
2014-02-06,6.4997
2014-02-07,6.4952
2014-02-10,6.4831
2014-02-11,6.4335
2014-02-12,6.4471
2014-02-13,6.4615
2014-02-14,6.4515
2014-02-17,.
2014-02-18,6.4839
2014-02-19,6.4930
2014-02-20,6.5515
2014-02-21,6.5421
2014-02-24,6.4917
2014-02-25,6.4925
2014-02-26,6.5181
2014-02-27,6.5124
2014-02-28,6.4109
2014-03-03,6.4595
2014-03-04,6.4490
2014-03-05,6.4282
2014-03-06,6.3998
2014-03-07,6.3883
2014-03-10,6.3862
2014-03-11,6.3700
2014-03-12,6.3619
2014-03-13,6.3543
2014-03-14,6.3769
2014-03-17,6.3510
2014-03-18,6.3394
2014-03-19,6.3557
2014-03-20,6.4098
2014-03-21,6.4379
2014-03-24,6.4282
2014-03-25,6.4272
2014-03-26,6.4574
2014-03-27,6.4805
2014-03-28,6.5024
2014-03-31,6.4750
2014-04-01,6.4524
2014-04-02,6.4842
2014-04-03,6.5461
2014-04-04,6.5509
2014-04-07,6.5280
2014-04-08,6.4936
2014-04-09,6.5066
2014-04-10,6.5229
2014-04-11,6.5227
2014-04-14,6.5524
2014-04-15,6.5770
2014-04-16,6.5919
2014-04-17,6.5922
2014-04-18,6.5940
2014-04-21,6.6229
2014-04-22,6.5824
2014-04-23,6.5749
2014-04-24,6.5726
2014-04-25,6.5870
2014-04-28,6.5458
2014-04-29,6.5685
2014-04-30,6.5049
2014-05-01,6.5013
2014-05-02,6.5131
2014-05-05,6.5452
2014-05-06,6.5068
2014-05-07,6.4864
2014-05-08,6.5073
2014-05-09,6.5587
2014-05-12,6.5679
2014-05-13,6.5502
2014-05-14,6.5489
2014-05-15,6.5776
2014-05-16,6.5605
2014-05-19,6.5848
2014-05-20,6.5811
2014-05-21,6.5803
2014-05-22,6.5923
2014-05-23,6.6488
2014-05-26,.
2014-05-27,6.6253
2014-05-28,6.6463
2014-05-29,6.6414
2014-05-30,6.6855
2014-06-02,6.6841
2014-06-03,6.6851
2014-06-04,6.6480
2014-06-05,6.6779
2014-06-06,6.6276
2014-06-09,6.6805
2014-06-10,6.6995
2014-06-11,6.6928
2014-06-12,6.6903
2014-06-13,6.6558
2014-06-16,6.6238
2014-06-17,6.6305
2014-06-18,6.6600
2014-06-19,6.6915
2014-06-20,6.7315
2014-06-23,6.7032
2014-06-24,6.7315
2014-06-25,6.7278
2014-06-26,6.7398
2014-06-27,6.7358
2014-06-30,6.6874
2014-07-01,6.6937
2014-07-02,6.7078
2014-07-03,6.8162
2014-07-04,.
2014-07-07,6.8339
2014-07-08,6.8292
2014-07-09,6.7986
2014-07-10,6.7809
2014-07-11,6.7955
2014-07-14,6.7944
2014-07-15,6.8155
2014-07-16,6.8239
2014-07-17,6.8240
2014-07-18,6.8431
2014-07-21,6.8519
2014-07-22,6.8479
2014-07-23,6.8384
2014-07-24,6.8329
2014-07-25,6.8218
2014-07-28,6.8301
2014-07-29,6.8514
2014-07-30,6.8896
2014-07-31,6.8958
2014-08-01,6.8672
2014-08-04,6.8923
2014-08-05,6.8980
2014-08-06,6.9115
2014-08-07,6.9017
2014-08-08,6.8893
2014-08-11,6.8685
2014-08-12,6.8793
2014-08-13,6.8785
2014-08-14,6.8533
2014-08-15,6.8341
2014-08-18,6.8559
2014-08-19,6.8702
2014-08-20,6.9013
2014-08-21,6.8898
2014-08-22,6.9178
2014-08-25,6.9233
2014-08-26,6.9416
2014-08-27,6.9462
2014-08-28,6.9688
2014-08-29,6.9753
2014-09-01,.
2014-09-02,7.0127
2014-09-03,7.0185
2014-09-04,7.0707
2014-09-05,7.0869
2014-09-08,7.0877
2014-09-09,7.1136
2014-09-10,7.0987
2014-09-11,7.1179
2014-09-12,7.1326
2014-09-15,7.1106
2014-09-16,7.1087
2014-09-17,7.1238
2014-09-18,7.1000
2014-09-19,7.1460
2014-09-22,7.1575
2014-09-23,7.1433
2014-09-24,7.1759
2014-09-25,7.2146
2014-09-26,7.2600
2014-09-29,7.2391
2014-09-30,7.2151
2014-10-01,7.2224
2014-10-02,7.1889
2014-10-03,7.2710
2014-10-06,7.2206
2014-10-07,7.2049
2014-10-08,7.2206
2014-10-09,7.2147
2014-10-10,7.2213
2014-10-13,.
2014-10-14,7.2428
2014-10-15,7.1984
2014-10-16,7.1632
2014-10-17,7.1883
2014-10-20,7.1869
2014-10-21,7.2319
2014-10-22,7.2655
2014-10-23,7.2552
2014-10-24,7.2565
2014-10-27,7.2906
2014-10-28,7.3280
2014-10-29,7.2990
2014-10-30,7.3358
2014-10-31,7.3971
2014-11-03,7.4070
2014-11-04,7.3907
2014-11-05,7.3730
2014-11-06,7.4163
2014-11-07,7.4289
2014-11-10,7.4303
2014-11-11,.
2014-11-12,7.4148
2014-11-13,7.4209
2014-11-14,7.4100
2014-11-17,7.4302
2014-11-18,7.3605
2014-11-19,7.3855
2014-11-20,7.4098
2014-11-21,7.4754
2014-11-24,7.4437
2014-11-25,7.4349
2014-11-26,7.3927
2014-11-27,.
2014-11-28,7.4544
2014-12-01,7.4119
2014-12-02,7.5123
2014-12-03,7.5289
2014-12-04,7.4688
2014-12-05,7.5455
2014-12-08,7.5591
2014-12-09,7.5180
2014-12-10,7.5220
2014-12-11,7.5541
2014-12-12,7.5325
2014-12-15,7.6343
2014-12-16,7.6031
2014-12-17,7.6484
2014-12-18,7.6780
2014-12-19,7.7302
2014-12-22,7.7779
2014-12-23,7.7889
2014-12-24,7.8081
2014-12-25,.
2014-12-26,.
2014-12-29,7.8217
2014-12-30,7.7395
2014-12-31,7.8245
2015-01-01,.
2015-01-02,7.8986
2015-01-05,7.9253
2015-01-06,7.8847
2015-01-07,7.9743
2015-01-08,8.0142
2015-01-09,8.0521
2015-01-12,8.0684
2015-01-13,8.0718
2015-01-14,8.0543
2015-01-15,8.1431
2015-01-16,8.1400
2015-01-19,.
2015-01-20,8.1809
2015-01-21,8.1819
2015-01-22,8.1948
2015-01-23,8.2702
2015-01-26,8.2669
2015-01-27,8.1703
2015-01-28,8.2331
2015-01-29,8.2647
2015-01-30,8.2732
2015-02-02,8.2932
2015-02-03,8.2265
2015-02-04,8.2527
2015-02-05,8.2521
2015-02-06,8.3891
2015-02-09,8.3604
2015-02-10,8.3312
2015-02-11,8.3891
2015-02-12,8.4169
2015-02-13,8.4039
2015-02-16,.
2015-02-17,8.3330
2015-02-18,8.4150
2015-02-19,8.3967
2015-02-20,8.3783
2015-02-23,8.4142
2015-02-24,8.4193
2015-02-25,8.3040
2015-02-26,8.3893
2015-02-27,8.3555
2015-03-02,8.3427
2015-03-03,8.2612
2015-03-04,8.3540
2015-03-05,8.3583
2015-03-06,8.4994
2015-03-09,8.4875
2015-03-10,8.5531
2015-03-11,8.6257
2015-03-12,8.6100
2015-03-13,8.6706
2015-03-16,8.6341
2015-03-17,8.6723
2015-03-18,8.7505
2015-03-19,8.6892
2015-03-20,8.6443
2015-03-23,8.4981
2015-03-24,8.5137
2015-03-25,8.4698
2015-03-26,8.5548
2015-03-27,8.5764
2015-03-30,8.5928
2015-03-31,8.6268
2015-04-01,8.6475
2015-04-02,8.6348
2015-04-03,8.5341
2015-04-06,8.5030
2015-04-07,8.6507
2015-04-08,8.6489
2015-04-09,8.7518
2015-04-10,8.8180
2015-04-13,8.8156
2015-04-14,8.7452
2015-04-15,8.7930
2015-04-16,8.5960
2015-04-17,8.6482
2015-04-20,8.6701
2015-04-21,8.6279
2015-04-22,8.7232
2015-04-23,8.6500
2015-04-24,8.6310
2015-04-27,8.6008
2015-04-28,8.5333
2015-04-29,8.3052
2015-04-30,8.3778
2015-05-01,8.3931
2015-05-04,8.3677
2015-05-05,8.3671
2015-05-06,8.2188
2015-05-07,8.2680
2015-05-08,8.2106
2015-05-11,8.2950
2015-05-12,8.3022
2015-05-13,8.2085
2015-05-14,8.2531
2015-05-15,8.2174
2015-05-18,8.2200
2015-05-19,8.3356
2015-05-20,8.3600
2015-05-21,8.3159
2015-05-22,8.3740
2015-05-25,.
2015-05-26,8.4722
2015-05-27,8.5020
2015-05-28,8.4941
2015-05-29,8.5245
2015-06-01,8.5884
2015-06-02,8.4618
2015-06-03,8.2778
2015-06-04,8.2612
2015-06-05,8.4144
2015-06-08,8.3470
2015-06-09,8.2885
2015-06-10,8.2592
2015-06-11,8.2353
2015-06-12,8.1623
2015-06-15,8.1845
2015-06-16,8.1973
2015-06-17,8.1951
2015-06-18,8.1076
2015-06-19,8.1354
2015-06-22,8.1149
2015-06-23,8.2456
2015-06-24,8.2613
2015-06-25,8.2444
2015-06-26,8.3113
2015-06-29,8.2494
2015-06-30,8.2937
2015-07-01,8.3493
2015-07-02,8.4545
2015-07-03,.
2015-07-06,8.4468
2015-07-07,8.5483
2015-07-08,8.4671
2015-07-09,8.4956
2015-07-10,8.4375
2015-07-13,8.4703
2015-07-14,8.5027
2015-07-15,8.5025
2015-07-16,8.5398
2015-07-17,8.6402
2015-07-20,8.6088
2015-07-21,8.5604
2015-07-22,8.6267
2015-07-23,8.5875
2015-07-24,8.5876
2015-07-27,8.4916
2015-07-28,8.5722
2015-07-29,8.5991
2015-07-30,8.6344
2015-07-31,8.5925
2015-08-03,8.6428
2015-08-04,8.6453
2015-08-05,8.7330
2015-08-06,8.7477
2015-08-07,8.7679
2015-08-10,8.6986
2015-08-11,8.6691
2015-08-12,8.5672
2015-08-13,8.4833
2015-08-14,8.5174
2015-08-17,8.5198
2015-08-18,8.5456
2015-08-19,8.5783
2015-08-20,8.5060
2015-08-21,8.3665
2015-08-24,8.2769
2015-08-25,8.4405
2015-08-26,8.4619
2015-08-27,8.4752
2015-08-28,8.4649
2015-08-31,8.4745
2015-09-01,8.4609
2015-09-02,8.4193
2015-09-03,8.4266
2015-09-04,8.4688
2015-09-07,.
2015-09-08,8.4108
2015-09-09,8.4106
2015-09-10,8.3663
2015-09-11,8.2375
2015-09-14,8.2576
2015-09-15,8.3035
2015-09-16,8.2439
2015-09-17,8.2590
2015-09-18,8.2099
2015-09-21,8.3362
2015-09-22,8.3950
2015-09-23,8.4357
2015-09-24,8.3890
2015-09-25,8.4078
2015-09-28,8.4688
2015-09-29,8.3846
2015-09-30,8.3912
2015-10-01,8.3633
2015-10-02,8.3190
2015-10-05,8.3391
2015-10-06,8.2362
2015-10-07,8.2421
2015-10-08,8.2338
2015-10-09,8.1830
2015-10-12,.
2015-10-13,8.1333
2015-10-14,8.1341
2015-10-15,8.2285
2015-10-16,8.2217
2015-10-19,8.3185
2015-10-20,8.2819
2015-10-21,8.3194
2015-10-22,8.4394
2015-10-23,8.5092
2015-10-26,8.4997
2015-10-27,8.4935
2015-10-28,8.4173
2015-10-29,8.5536
2015-10-30,8.4922
2015-11-02,8.5079
2015-11-03,8.5526
2015-11-04,8.6296
2015-11-05,8.6473
2015-11-06,8.7203
2015-11-09,8.6731
2015-11-10,8.7134
2015-11-11,.
2015-11-12,8.6459
2015-11-13,8.7153
2015-11-16,8.6957
2015-11-17,8.7633
2015-11-18,8.7423
2015-11-19,8.6537
2015-11-20,8.6929
2015-11-23,8.7369
2015-11-24,8.7009
2015-11-25,8.7349
2015-11-26,.
2015-11-27,8.7292
2015-11-30,8.7206
2015-12-01,8.6974
2015-12-02,8.7069
2015-12-03,8.4958
2015-12-04,8.4837
2015-12-07,8.5384
2015-12-08,8.5168
2015-12-09,8.4267
2015-12-10,8.4927
2015-12-11,8.4816
2015-12-14,8.4753
2015-12-15,8.5023
2015-12-16,8.5222
2015-12-17,8.5640
2015-12-18,8.5602
2015-12-21,8.5092
2015-12-22,8.4113
2015-12-23,8.4626
2015-12-24,8.4008
2015-12-25,.
2015-12-28,8.3622
2015-12-29,8.3774
2015-12-30,8.4275
2015-12-31,8.4485
2016-01-01,.
2016-01-04,8.5057
2016-01-05,8.5987
2016-01-06,8.6024
2016-01-07,8.5106
2016-01-08,8.5287
2016-01-11,8.5253
2016-01-12,8.5535
2016-01-13,8.5165
2016-01-14,8.5348
2016-01-15,8.5512
2016-01-18,.
2016-01-19,8.5477
2016-01-20,8.5825
2016-01-21,8.5655
2016-01-22,8.5754
2016-01-25,8.5694
2016-01-26,8.5614
2016-01-27,8.5124
2016-01-28,8.5048
2016-01-29,8.5709
2016-02-01,8.5385
2016-02-02,8.5749
2016-02-03,8.4745
2016-02-04,8.3983
2016-02-05,8.4802
2016-02-08,8.4593
2016-02-09,8.4061
2016-02-10,8.4612
2016-02-11,8.3440
2016-02-12,8.4337
2016-02-15,.
2016-02-16,8.4959
2016-02-17,8.5104
2016-02-18,8.4758
2016-02-19,8.4426
2016-02-22,8.5023
2016-02-23,8.4829
2016-02-24,8.4859
2016-02-25,8.5157
2016-02-26,8.5557
2016-02-29,8.5709
2016-03-01,8.6312
2016-03-02,8.6321
2016-03-03,8.5418
2016-03-04,8.4779
2016-03-07,8.4752
2016-03-08,8.4776
2016-03-09,8.4238
2016-03-10,8.3712
2016-03-11,8.3339
2016-03-14,8.3326
2016-03-15,8.3031
2016-03-16,8.3168
2016-03-17,8.1867
2016-03-18,8.2090
2016-03-21,8.2166
2016-03-22,8.2188
2016-03-23,8.2672
2016-03-24,8.3021
2016-03-25,8.3066
2016-03-28,8.2808
2016-03-29,8.2546
2016-03-30,8.1500
2016-03-31,8.0962
2016-04-01,8.1164
2016-04-04,8.1239
2016-04-05,8.1408
2016-04-06,8.1378
2016-04-07,8.1520
2016-04-08,8.1453
2016-04-11,8.1112
2016-04-12,8.0701
2016-04-13,8.1415
2016-04-14,8.1264
2016-04-15,8.1234
2016-04-18,8.1214
2016-04-19,8.0740
2016-04-20,8.0890
2016-04-21,8.1199
2016-04-22,8.1244
2016-04-25,8.1269
2016-04-26,8.0938
2016-04-27,8.0814
2016-04-28,8.0851
2016-04-29,8.0267
2016-05-02,7.9761
2016-05-03,8.0272
2016-05-04,8.0679
2016-05-05,8.1073
2016-05-06,8.1254
2016-05-09,8.1546
2016-05-10,8.1466
2016-05-11,8.1207
2016-05-12,8.1880
2016-05-13,8.2562
2016-05-16,8.2416
2016-05-17,8.2281
2016-05-18,8.2868
2016-05-19,8.3375
2016-05-20,8.3308
2016-05-23,8.3599
2016-05-24,8.3219
2016-05-25,8.3028
2016-05-26,8.2847
2016-05-27,8.3224
2016-05-30,.
2016-05-31,8.3360
2016-06-01,8.3030
2016-06-02,8.3278
2016-06-03,8.1742
2016-06-06,8.1258
2016-06-07,8.1404
2016-06-08,8.1102
2016-06-09,8.1685
2016-06-10,8.2743
2016-06-13,8.2548
2016-06-14,8.3033
2016-06-15,8.3230
2016-06-16,8.4216
2016-06-17,8.3406
2016-06-20,8.2374
2016-06-21,8.2575
2016-06-22,8.2727
2016-06-23,8.1654
2016-06-24,8.4345
2016-06-27,8.5598
2016-06-28,8.5372
2016-06-29,8.4602
2016-06-30,8.5028
2016-07-01,8.4301
2016-07-04,.
2016-07-05,8.5280
2016-07-06,8.5276
2016-07-07,8.5724
2016-07-08,8.5984
2016-07-11,8.5840
2016-07-12,8.5203
2016-07-13,8.4751
2016-07-14,8.4823
2016-07-15,8.5455
2016-07-18,8.5505
2016-07-19,8.6114
2016-07-20,8.6003
2016-07-21,8.5947
2016-07-22,8.6603
2016-07-25,8.6513
2016-07-26,8.6568
2016-07-27,8.6797
2016-07-28,8.6243
2016-07-29,8.5503
2016-08-01,8.5701
2016-08-02,8.5105
2016-08-03,8.5207
2016-08-04,8.5214
2016-08-05,8.5634
2016-08-08,8.5867
2016-08-09,8.5314
2016-08-10,8.4686
2016-08-11,8.4306
2016-08-12,8.4400
2016-08-15,8.4542
2016-08-16,8.4091
2016-08-17,8.4384
2016-08-18,8.3580
2016-08-19,8.3781
2016-08-22,8.3826
2016-08-23,8.3781
2016-08-24,8.4068
2016-08-25,8.4132
2016-08-26,8.4464
2016-08-29,8.4767
2016-08-30,8.5389
2016-08-31,8.5689
2016-09-01,8.5504
2016-09-02,8.5886
2016-09-05,.
2016-09-06,8.4765
2016-09-07,8.4443
2016-09-08,8.4483
2016-09-09,8.4995
2016-09-12,8.4992
2016-09-13,8.5072
2016-09-14,8.4628
2016-09-15,8.4753
2016-09-16,8.5761
2016-09-19,8.5483
2016-09-20,8.5801
2016-09-21,8.5831
2016-09-22,8.5322
2016-09-23,8.5457
2016-09-26,8.5175
2016-09-27,8.6120
2016-09-28,8.5889
2016-09-29,8.5435
2016-09-30,8.5726
2016-10-03,8.5641
2016-10-04,8.5838
2016-10-05,8.5989
2016-10-06,8.6246
2016-10-07,8.6616
2016-10-10,.
2016-10-11,8.8172
2016-10-12,8.8306
2016-10-13,8.8050
2016-10-14,8.8353
2016-10-17,8.8135
2016-10-18,8.8087
2016-10-19,8.8431
2016-10-20,8.8577
2016-10-21,8.9297
2016-10-24,8.9039
2016-10-25,8.9224
2016-10-26,8.8994
2016-10-27,9.0646
2016-10-28,9.0353
2016-10-31,9.0207
2016-11-01,8.9479
2016-11-02,8.8938
2016-11-03,8.9318
2016-11-04,8.9543
2016-11-07,9.0272
2016-11-08,9.0102
2016-11-09,9.0293
2016-11-10,9.0874
2016-11-11,.
2016-11-14,9.1669
2016-11-15,9.1814
2016-11-16,9.1849
2016-11-17,9.2191
2016-11-18,9.2515
2016-11-21,9.2494
2016-11-22,9.2267
2016-11-23,9.2686
2016-11-24,.
2016-11-25,9.2289
2016-11-28,9.2275
2016-11-29,9.1902
2016-11-30,9.2548
2016-12-01,9.2479
2016-12-02,9.1936
2016-12-05,9.1554
2016-12-06,9.1214
2016-12-07,9.0784
2016-12-08,9.1273
2016-12-09,9.1968
2016-12-12,9.1874
2016-12-13,9.1553
2016-12-14,9.1535
2016-12-15,9.4207
2016-12-16,9.3581
2016-12-19,9.3427
2016-12-20,9.3557
2016-12-21,9.2280
2016-12-22,9.1911
2016-12-23,9.1980
2016-12-26,.
2016-12-27,9.2277
2016-12-28,9.2060
2016-12-29,9.1213
2016-12-30,9.0803
2017-01-02,.
2017-01-03,9.1583
2017-01-04,9.1108
2017-01-05,8.9981
2017-01-06,9.0421
2017-01-09,9.0441
2017-01-10,9.0643
2017-01-11,9.1003
